stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
040000001837,,"Iver Heath, The Black Horse PH",,51.537317,-0.515412,,,,,,
040000001196,,"Beaconsfield, Whipass Hill",,51.616324,-0.632591,,,,,,
040000001194,,"Beaconsfield, Wilton Road",,51.615647,-0.64005,,,,,,
040000001192,,"Beaconsfield, Sandelswood End",,51.615012,-0.644315,,,,,,
040000001190,,"Beaconsfield, Penn Road",,51.613861,-0.647397,,,,,,
040000003833,,"Loudwater, Station Road",,51.606721,-0.700752,,,,,,
040000003887,,"Flackwell Heath, Swains Lane",,51.602673,-0.707871,,,,,,
040000003866,,"Flackwell Heath, The Stag PH",,51.604725,-0.717083,,,,,,
040000003893,,"Flackwell Heath, Rugwood Road",,51.605426,-0.718709,,,,,,
040000003868,,"Flackwell Heath, Bucks College Group",,51.606326,-0.722049,,,,,,
040000003424,,"High Wycombe, St Michael's School",,51.618478,-0.753413,,,,,,
040000003939,,"High Wycombe, Marlow Hill Schools",,51.619166,-0.760646,,,,,,
040000003420,,"High Wycombe, Marlow Hill Schools",,51.618497,-0.761964,,,,,,
040000003435,,"High Wycombe, St Michael's School",,51.618539,-0.753209,,,,,,
040000005024,,"High Wycombe, Pine Trees",,51.616355,-0.7483,,,,,,
040000003872,,"Flackwell Heath, Bucks College Group",,51.606331,-0.721731,,,,,,
040000003892,,"Flackwell Heath, Rugwood Road",,51.605699,-0.719005,,,,,,
040000003878,,"Flackwell Heath, The Stag PH",,51.604686,-0.716795,,,,,,
040000003884,,"Flackwell Heath, Swains Lane",,51.602997,-0.707067,,,,,,
040000003812,,"Loudwater, Station Road",,51.606697,-0.700998,,,,,,
040000001189,,"Beaconsfield, Penn Road",,51.614013,-0.647292,,,,,,
040000001191,,"Beaconsfield, Sandelswood End",,51.61499,-0.644735,,,,,,
040000001193,,"Beaconsfield, Wilton Road",,51.615724,-0.64051,,,,,,
040000001195,,"Beaconsfield, Wilton Place",,51.615947,-0.635708,,,,,,
040000003380,,"Booker, Westwood",,51.612974,-0.789367,,,,,,
040000003393,,"Booker, Westwood",,51.613032,-0.788933,,,,,,
035091120002,,"Twyford, Twyford Station",,51.475196855458,-0.8629985544193,,,,,,
035059890002,,"Wokingham, Station Interchange",,51.412328513432,-0.84311908307031,,,,,,
035059740002,,"Bigshotte Park, Johnson & Johnson",,51.384246225134,-0.79578676322562,,,,,,
035059740001,,"Bigshotte Park, Johnson & Johnson",,51.383933212959,-0.79945942421936,,,,,,
035075400003,,"Wokingham Town Centre, Broad Street",,51.41108298113,-0.83538593772095,,,,,,
34000000005,,"Oxford City Centre, Gloucester Green Bus Station",,51.753941106,-1.2625115,,,,,,
340001989S4,,"Oxford City Centre, Westgate",,51.748713543,-1.261930277,,,,,,
340001989S2,,"Oxford City Centre, Speedwell Street",,51.748456278,-1.258197253,,,,,,
340001992K5,,"Oxford City Centre, Queens Lane",,51.752715524,-1.250695824,,,,,,
340001317OUT,,"St Clements, St Clements Street",,51.750605558,-1.23995312,,,,,,
340001313EAS,,"Headington, Brookes University",,51.756052961,-1.224606066,,,,,,
340001309COO,,"Headington, Headington Shops",,51.760636449,-1.209444257,,,,,,
340001310NRC,,"Headington, Green Road Roundabout",,51.762634191,-1.199063578,,,,,,
340000009PR4,,"Thornhill Park & Ride, Thornhill Park and Ride",,51.761980234,-1.181136878,,,,,,
340001811CHN,,"Lewknor, Lewknor Turn M40 J6",,51.673273537,-0.95874294,,,,,,
040000000902,,"High Wycombe, Coachway",,51.614144809,-0.764004841,,,,,,
49001643010,,"Heathrow Airport Terminal 5, Heathrow Terminal 5",,51.471368716,-0.489580818,,,,,,
490010197E,,"Sipson, Newbury Road  Compass Centre",,51.481097009,-0.465929314,,,,,,
49000801615,,"Heathrow Airport, Heathrow Central Bus Station",,51.471103576,-0.454054832,,,,,,
4400CY0361,,"Gatwick Airport, South Terminal Coach Station",,51.156879283,-0.159553013,,,,,,
4400CY0375,,"Gatwick Airport, North Terminal Bus Station",,51.160483575,-0.176657437,,,,,,
490010245N,,"Newport Road",,51.480330312,-0.459575344,,,,,,
490005530W,,"Harmondsworth, Compass Centre",,51.481494197,-0.469487553,,,,,,
340001811WAT,,"Lewknor, Lewknor Turn M40 J6",,51.671490175,-0.96348366,,,,,,
340000009PR3,,"Thornhill Park & Ride, Thornhill Park and Ride",,51.761664772,-1.181026666,,,,,,
340001308CNR,,"Headington, Gladstone Road",,51.761970294,-1.203248356,,,,,,
340001309COI,,"Headington, Headington Shops",,51.760265188,-1.210392534,,,,,,
340001313WES,,"Headington, Brookes University",,51.75531447,-1.227154032,,,,,,
340001126DAW,,"St Clements, St Clements Street",,51.750178498,-1.242046254,,,,,,
340001992J1,,"Oxford City Centre, Queens Lane",,51.752590767,-1.250871727,,,,,,
340000004H5,,"Oxford City Centre, St Aldates",,51.750272442,-1.256762378,,,,,,
03700526,,"Slough Bus Station",,51.511399,-0.59286,,,,,,
040000002968,,"High Wycombe Bus Station",,51.631527,-0.75609,,,,,,
03700528,,"Slough Bus Station Park",,51.511479,-0.592843,,,,,,
4900164309,,"Heathrow, Terminal 5",,51.471841501835,-0.48998279766331,,,,,,
040000002904,,"Dashwood Hill",,51.648476,-0.856934,,,,,,
040000002965,,"High Wycombe BusStn",,51.631456,-0.756222,,,,,,
040000003326,,"Downley Turn",,51.640128,-0.781477,,,,,,
040000003328,,"Railway Bridge",,51.641282,-0.785247,,,,,,
040000003330,,"Park Farm Road",,51.64226,-0.788516,,,,,,
040000003332,,"Beechwood Road",,51.643972,-0.794121,,,,,,
040000003337,,"Railway Bridge",,51.641119,-0.785106,,,,,,
040000003339,,"Park Farm Road",,51.642068,-0.788217,,,,,,
040000003341,,"Beechwood Road",,51.643911,-0.79431,,,,,,
040000003444,,"Village Hall",,51.64472,-0.801313,,,,,,
040000003446,,"Piddington Turn",,51.639965,-0.822754,,,,,,
040000003448,,"King Street",,51.64031,-0.829436,,,,,,
040000003452,,"The Dashwood Arms PH",,51.641468,-0.833756,,,,,,
040000003454,,"Dashwood Hill",,51.648907,-0.85779,,,,,,
040000003455,,"Piddington Turn",,51.63985,-0.822974,,,,,,
040000003456,,"The Studley Arms",,51.649944,-0.860843,,,,,,
040000003457,,"King Street",,51.640091,-0.829124,,,,,,
040000003458,,"St Francis Road",,51.650906,-0.864577,,,,,,
040000003460,,"Bates Industrial Estate",,51.658962,-0.898582,,,,,,
040000003461,,"The Dashwood Arms PH",,51.641406,-0.833873,,,,,,
040000003462,,"Medical Centre",,51.661535,-0.909319,,,,,,
040000003464,,"Wycombe Road",,51.65711,-0.888088,,,,,,
040000003465,,"St Francis Road",,51.65065,-0.864179,,,,,,
040000003467,,"Wycombe Road",,51.657015,-0.887512,,,,,,
040000003468,,"The King's Arms Hotel",,51.660168,-0.901487,,,,,,
040000003471,,"Bates Industrial Estate",,51.65891,-0.898742,,,,,,
040000003473,,"The King's Arms Hotel",,51.660232,-0.902628,,,,,,
040000003475,,"Medical Centre",,51.661248,-0.908386,,,,,,
040000003486,,"Marlow Road",,51.657091,-0.896487,,,,,,
040000003488,,"Marcourt Road",,51.653711,-0.893751,,,,,,
040000003490,,"Jubilee Road",,51.652968,-0.892236,,,,,,
040000003493,,"Marlow Road",,51.657328,-0.896843,,,,,,
040000003495,,"Marcourt Road",,51.653042,-0.893391,,,,,,
040000003512,,"Jubilee Road",,51.652985,-0.892091,,,,,,
040000003514,,"New Road",,51.655419,-0.889907,,,,,,
040000003517,,"New Road",,51.655875,-0.889621,,,,,,
040000003753,,"The Swan Inn",,51.644544,-0.80337,,,,,,
040000003916,,"Tower Farm",,51.662057,-0.915148,,,,,,
040000003918,,"Aston Hill",,51.667037,-0.922881,,,,,,
340000041OSP,,"Springfield Gardens",,51.70557,-0.91003,,,,,,
340000041SPG,,"Springfield Gardens",,51.70539,-0.91094,,,,,,
340000115OUS,,"Sycamore Drive",,51.74833,-0.98818,,,,,,
340000115WLS,,"Lord Williams Upper School",,51.74706,-0.99439,,,,,,
340000115WUS,,"Sycamore Drive",,51.748,-0.98908,,,,,,
340000436CHT,,"The Cherry Tree",,51.68844,-0.9326,,,,,,
340000436OCH,,"The Cherry Tree",,51.68855,-0.93261,,,,,,
340000437CHU,,"St Marys Church",,51.69096,-0.92593,,,,,,
340000437HST,,"Pleck Lane",,51.68927,-0.93166,,,,,,
340000437OPP,,"St Marys Church",,51.691,-0.9261,,,,,,
340000518INN,,"The Inn at Emmington",,51.71439,-0.93373,,,,,,
340000518OIN,,"The Inn at Emmington",,51.71444,-0.93357,,,,,,
340000749OPP,,"Town Hall",,51.74771,-0.97891,,,,,,
340000749TH,,"Town Hall",,51.7475,-0.97837,,,,,,
340001616OUT,,"Police Station",,51.74975,-0.9777,,,,,,
340001619OPP,,"Health Centre",,51.74549,-0.96717,,,,,,
340001619OUT,,"Health Centre",,51.74516,-0.96939,,,,,,
340001621NEL,,"Upper High Street",,51.74596,-0.97582,,,,,,
340001625OPP,,"Chiltern Hill Garage",,51.69902,-0.91369,,,,,,
340001625OUT,,"Chiltern Hill Garage",,51.69905,-0.91383,,,,,,
340001626OPP,,"Village Hall",,51.70143,-0.90816,,,,,,
340001626OUT,,"Village Hall",,51.70132,-0.90819,,,,,,
340001627OPP,,"The Village Centre",,51.70277,-0.90519,,,,,,
340001627OUT,,"The Village Centre",,51.70282,-0.90538,,,,,,
340001642OPP,,"Glimbers Green",,51.69823,-0.91562,,,,,,
340001642OUT,,"Glimbers Green",,51.6982,-0.91549,,,,,,
340001643DCL,,"The Red Lion",,51.70591,-0.90808,,,,,,
340001643GLY,,Glynswood,,51.70001,-0.91119,,,,,,
340001643OPD,,"The Red Lion",,51.70569,-0.90798,,,,,,
340001643OPP,,Glynswood,,51.69995,-0.91162,,,,,,
340001656OPP,,Museum,,51.74928,-0.98181,,,,,,
340001656OUT,,Museum,,51.7491,-0.98099,,,,,,
340001657OPP,,"Cuttle Brook",,51.7494,-0.98527,,,,,,
340001657OUT,,"Cuttle Brook",,51.74941,-0.98549,,,,,,
340001660WFM,,"Waterlands Farm",,51.7234,-0.94086,,,,,,
340001660WFO,,"Waterlands Farm",,51.72329,-0.94087,,,,,,
340001662NOR,,"Thame Road Shops",,51.70488,-0.91366,,,,,,
340001662SOU,,"Thame Road Shops",,51.705,-0.91376,,,,,,
340003259CNR,,"Village Turn",,51.68095,-0.94974,,,,,,
340003259OPP,,"Village Turn",,51.68106,-0.94924,,,,,,
340003260SE,,"Aston Hill Bottom",,51.67601,-0.95206,,,,,,
040000002897,,"Village Hall",,51.644637,-0.800231,,,,,,
340001255HRN,,"Howland Road",,51.74027,-0.95815,,,,,,
340001255HRS,,"Howland Road",,51.7402,-0.958,,,,,,
340001704CHU,,"Churchill Crescent",,51.74629,-0.96334,,,,,,
340001704OPP,,"Churchill Crescent",,51.74617,-0.9635,,,,,,
040000002960,,"High Wycombe BusStn",,51.631342,-0.756442,,,,,,
040000002993,,"Summerleys Road",,51.719777,-0.842789,,,,,,
040000002994,,"Summerleys Road",,51.719767,-0.842673,,,,,,
040000002995,,"Park Mill",,51.72373,-0.847002,,,,,,
040000002996,,"Park Mill",,51.723836,-0.846898,,,,,,
040000003282,,"Littleworth Road",,51.646217,-0.770401,,,,,,
040000003284,,Commonside,,51.649098,-0.770714,,,,,,
040000003286,,"Memorial Hall",,51.649093,-0.774515,,,,,,
040000003301,,"Grays Lane",,51.645919,-0.778012,,,,,,
040000003303,,"Taylors Turn",,51.64792,-0.776758,,,,,,
040000003576,,"Old Post Office",,51.671163,-0.846876,,,,,,
040000003577,,"Old Post Office",,51.671019,-0.846866,,,,,,
040000003578,,"Ford's Close",,51.673696,-0.849343,,,,,,
040000003579,,"Ford's Close",,51.67387,-0.849743,,,,,,
040000003580,,"The Boot",,51.676359,-0.853224,,,,,,
040000003581,,"The Boot",,51.676269,-0.853241,,,,,,
040000003582,,"Chapel Lane",,51.679137,-0.857825,,,,,,
040000003583,,"Chapel Lane",,51.679148,-0.858013,,,,,,
040000003584,,"Rout's Green",,51.681816,-0.862329,,,,,,
040000003585,,"Rout's Green",,51.681991,-0.862802,,,,,,
040000003586,,"Wigan's Lane",,51.684728,-0.86687,,,,,,
040000003587,,"Wigan's Lane",,51.684656,-0.866916,,,,,,
040000003590,,"Railway Bridge",,51.652346,-0.799637,,,,,,
040000003591,,Pedestal,,51.645166,-0.796532,,,,,,
040000003592,,"Bradenham Road",,51.656502,-0.801537,,,,,,
040000003593,,"Railway Bridge",,51.652122,-0.799701,,,,,,
040000003594,,"The Red Lion PH",,51.664913,-0.809904,,,,,,
040000003595,,"Bradenham Road",,51.656649,-0.801808,,,,,,
040000003596,,"The Golden Cross PH",,51.674861,-0.822674,,,,,,
040000003597,,"The Red Lion PH",,51.666259,-0.811358,,,,,,
040000003598,,"Ministry Wharf",,51.679372,-0.826838,,,,,,
040000003599,,"The Golden Cross PH",,51.675046,-0.823175,,,,,,
040000003600,,"Haw Lane",,51.682528,-0.828651,,,,,,
040000003601,,"Ministry Wharf",,51.679637,-0.827309,,,,,,
040000003602,,"Little Lane",,51.688817,-0.831759,,,,,,
040000003603,,"Haw Lane",,51.68323,-0.828735,,,,,,
040000003604,,"Foundry Lane",,51.698182,-0.831344,,,,,,
040000003605,,"Little Lane",,51.689433,-0.83222,,,,,,
040000003606,,Woodway,,51.710257,-0.833956,,,,,,
040000003607,,"Foundry Lane",,51.698802,-0.831313,,,,,,
040000003608,,"Poppy Road",,51.717099,-0.836632,,,,,,
040000003609,,Woodway,,51.71034,-0.834186,,,,,,
040000003610,,"Bell Street",,51.721515,-0.833117,,,,,,
040000003611,,"Poppy Road",,51.717669,-0.836994,,,,,,
040000003612,,"Market Square",,51.724138,-0.83192,,,,,,
040000003613,,"Bell Street",,51.721685,-0.832982,,,,,,
040000003614,,"The Avenue",,51.727984,-0.828042,,,,,,
040000003616,,"Peters Lane",,51.731037,-0.82317,,,,,,
040000003617,,"The Avenue",,51.7281,-0.827995,,,,,,
040000003618,,"The Holloway",,51.734142,-0.81986,,,,,,
040000003619,,"Peters Lane",,51.731225,-0.823078,,,,,,
040000003620,,Roundabout,,51.738298,-0.81645,,,,,,
040000003621,,"The Holloway",,51.734688,-0.819585,,,,,,
040000003622,,"St Nicholas Church",,51.746108,-0.805353,,,,,,
040000003623,,Roundabout,,51.739361,-0.814829,,,,,,
040000003624,,"All Saints' Church",,51.749398,-0.804397,,,,,,
040000003625,,"St Nicholas Church",,51.74577,-0.805782,,,,,,
040000003626,,"Railway Station",,51.753015,-0.808184,,,,,,
040000003627,,"All Saints' Church",,51.748689,-0.804517,,,,,,
040000003628,,"Brookside Lane",,51.756491,-0.806948,,,,,,
040000003629,,"Railway Station",,51.753025,-0.808314,,,,,,
040000003631,,"Brookside Lane",,51.756413,-0.807254,,,,,,
040000003633,,"Mill Turn",,51.759573,-0.798781,,,,,,
040000003686,,"Mill Turn",,51.759544,-0.798623,,,,,,
040000003688,,"The Retreat",,51.751343,-0.800275,,,,,,
040000003690,,"The Retreat",,51.751413,-0.800128,,,,,,
040000003692,,"The Church",,51.752623,-0.790013,,,,,,
040000003694,,"The Church",,51.75263,-0.790693,,,,,,
040000003696,,"Beacon's View",,51.755156,-0.78457,,,,,,
040000003698,,"Beacon's View",,51.755244,-0.784408,,,,,,
040000003700,,"Chalkshire Cottages",,51.761184,-0.782278,,,,,,
040000003702,,"Chalkshire Cottages",,51.761176,-0.782394,,,,,,
040000003704,,"The Russell Arms PH",,51.756024,-0.780664,,,,,,
040000003705,,"The Russell Arms PH",,51.756079,-0.780793,,,,,,
040000003719,,"North Lee Lane",,51.770046,-0.788938,,,,,,
040000003721,,"North Lee Lane",,51.770314,-0.788772,,,,,,
040000003723,,Crossroads,,51.766589,-0.785857,,,,,,
040000003725,,Crossroads,,51.766377,-0.78537,,,,,,
040000003727,,"Royal Mead",,51.764054,-0.783331,,,,,,
040000003729,,"Royal Mead",,51.763962,-0.783174,,,,,,
040000003731,,"Grove Farm",,51.762749,-0.790162,,,,,,
040000003733,,"Grove Farm",,51.762388,-0.790925,,,,,,
040000003932,,"Princes Risborough School",,51.719511,-0.827725,,,,,,
040000004601,,"Ambulance Station",,51.795482,-0.803744,,,,,,
040000004602,,"Ambulance Station",,51.79601,-0.804368,,,,,,
040000004603,,"Ranch House",,51.791434,-0.800052,,,,,,
040000004604,,"Ranch House",,51.793241,-0.80173,,,,,,
040000004605,,"The Bell PH",,51.788435,-0.796884,,,,,,
040000004606,,"The Bell PH",,51.788731,-0.796833,,,,,,
040000004607,,"The Bull PH",,51.785625,-0.791203,,,,,,
040000004608,,"The Bull PH",,51.78527,-0.790734,,,,,,
040000004609,,"Stoke House",,51.780555,-0.790469,,,,,,
040000004610,,"Stoke House",,51.780854,-0.790635,,,,,,
040000004656,,"Aylesbury Bus Stn",,51.814702,-0.8131,,,,,,
040000004910,,"Aylesbury College",,51.813479,-0.824564,,,,,,
040000004912,,"Railway Station",,51.814256,-0.815259,,,,,,
040000004917,,"Aylesbury College",,51.814751,-0.823355,,,,,,
040000004941,,"Stadium Approach",,51.798932,-0.806089,,,,,,
040000004971,,"Walton Street",,51.812785,-0.80845,,,,,,
040000004972,,"Walton Street",,51.81217,-0.808104,,,,,,
040000004973,,"Magistrates Court",,51.810485,-0.806915,,,,,,
040000004974,,"Stoke Road",,51.809136,-0.808576,,,,,,
040000004975,,"Stoke Road",,51.80893,-0.808726,,,,,,
040000004976,,"The Plough & Harrow PH",,51.810125,-0.805982,,,,,,
040000004977,,"Mandeville Road",,51.806875,-0.80997,,,,,,
040000004978,,"Mandeville Road",,51.80583,-0.809823,,,,,,
040000004986,,"Harvey Road",,51.802304,-0.807914,,,,,,
040000004987,,"Harvey Road",,51.802116,-0.808006,,,,,,
040000004988,,"Stadium Approach",,51.799603,-0.80668,,,,,,
040000002562,,"Fremantle Court",,51.774473,-0.789197,,,,,,
040000002561,,"Fremantle Court",,51.77409,-0.7887,,,,,,
040000002588,,"Stoke Mandeville Hospital Main Gate",,51.798085,-0.805082,,,,,,
040000003566,,"Chorley Road",,51.65264,-0.817077,,,,,,
040000003567,,"Chorley Road",,51.65235,-0.816825,,,,,,
040000003568,,"Loxboro Hill",,51.657304,-0.827581,,,,,,
040000003569,,"Loxboro Hill",,51.657316,-0.827812,,,,,,
040000003570,,"Loxborough House",,51.663117,-0.835239,,,,,,
040000003571,,"Loxborough House",,51.663209,-0.835439,,,,,,
040000003572,,"Scrubb's Lane",,51.665933,-0.837206,,,,,,
040000003573,,"Scrubb's Lane",,51.665934,-0.837264,,,,,,
040000003574,,"The Old House",,51.667949,-0.840061,,,,,,
040000003575,,"The Old House",,51.668218,-0.84095,,,,,,
040000003588,,"Beechgrove Farm",,51.688341,-0.882664,,,,,,
040000003589,,"Beechgrove Farm",,51.68826,-0.882695,,,,,,
040000003871,,"Cockshoot Farm",,51.648847,-0.811828,,,,,,
040000003879,,"Cockshoot Farm",,51.649721,-0.812904,,,,,,
040000003915,,"Tower Farm",,51.661868,-0.915095,,,,,,
040000003917,,"Aston Hill",,51.667266,-0.923323,,,,,,
340000002I2,,"High Street",,51.75211,-1.25652,,,,,,
340000009LRE,,"Thornhill Park and Ride",,51.76311,-1.18064,,,,,,
340000009LRW,,"Thornhill Park and Ride",,51.7624,-1.1833,,,,,,
340000059OLA,,"The Lambert Arms",,51.67869,-0.95717,,,,,,
340000059OPP,,"The Lambert Arms",,51.67736,-0.95457,,,,,,
340000543EST,,"Common Cottage",,51.72386,-1.04996,,,,,,
340000543WST,,"Common Cottage",,51.72397,-1.05147,,,,,,
340000618GC,,"Salt Lane",,51.68992,-0.97391,,,,,,
340000618OSL,,"Salt Lane",,51.69018,-0.97443,,,,,,
340000747GRN,,"The Green",,51.71104,-1.00809,,,,,,
340000747SWA,,"The Green",,51.71105,-1.00774,,,,,,
340001126YOR,,"St Clements Street",,51.75048,-1.24071,,,,,,
340001293CNR,,"A40 Risinghurst Turn",,51.76244,-1.19218,,,,,,
340001293OPP,,"A40 Risinghurst Turn",,51.76251,-1.19088,,,,,,
340001299CSE,,"Chinnor Railway Station",,51.69788,-0.90539,,,,,,
340001299CSW,,"Chinnor Railway Station",,51.69771,-0.90531,,,,,,
340001299OK2,,"Red Kite Road",,51.69576,-0.90867,,,,,,
340001308OPP,,"Gladstone Road",,51.76227,-1.20175,,,,,,
340001309OPP,,"Headington Shops",,51.76055,-1.20974,,,,,,
340001309OUT,,"Headington Shops",,51.75987,-1.21185,,,,,,
340001310ONR,,"Green Road Roundabout",,51.76253,-1.19905,,,,,,
340001311OPS,,"Sandfield Road",,51.75862,-1.21616,,,,,,
340001311OSS,,"Sandfield Road",,51.75865,-1.21577,,,,,,
340001312CNR,,"Wharton Road",,51.76135,-1.20646,,,,,,
340001312OPP,,"Wharton Road",,51.76162,-1.20563,,,,,,
340001313ENT,,"Brookes University",,51.75547,-1.2264,,,,,,
340001313OPP,,"Brookes University",,51.75593,-1.22501,,,,,,
340001317OPP,,"Glebe Street",,51.7509,-1.23857,,,,,,
340001319CNR,,"Headington School",,51.75663,-1.22235,,,,,,
340001319OPP,,"Headington School",,51.75712,-1.22092,,,,,,
340001321HEA,,"South Park",,51.7524,-1.23611,,,,,,
340001467FUL,,"Fullers Field",,51.72057,-1.08754,,,,,,
340001467OPF,,"Fullers Field",,51.72046,-1.08749,,,,,,
340001622CHT,,"Cherry Tree Road",,51.7039,-0.91468,,,,,,
340001622OCT,,"Cherry Tree Road",,51.70393,-0.91497,,,,,,
340001623HCF,,"Hailey Croft",,51.70165,-0.91882,,,,,,
340001623OHC,,"Hailey Croft",,51.70133,-0.91896,,,,,,
340001624NTH,,Cowleaze,,51.69877,-0.91779,,,,,,
340001624STH,,Cowleaze,,51.699,-0.91726,,,,,,
340001629CNR,,"Estover Way",,51.70264,-0.9184,,,,,,
340001629OPP,,"Estover Way",,51.70273,-0.91846,,,,,,
340001686CAR,,"Ambrose Rise",,51.74629,-1.12828,,,,,,
340001686OAR,,"Ambrose Rise",,51.74602,-1.12711,,,,,,
340001687CAV,,"The Avenue",,51.74527,-1.12523,,,,,,
340001687OAV,,"The Avenue",,51.74496,-1.12387,,,,,,
340001689FF,,"Chilworth Road",,51.72063,-1.0858,,,,,,
340001689OFF,,"Chilworth Road",,51.72056,-1.08573,,,,,,
340001690TRE,,"Thame Road",,51.72067,-1.0827,,,,,,
340001691LEN,,"Post Office",,51.72237,-1.09021,,,,,,
340001691LES,,"Post Office",,51.72185,-1.08977,,,,,,
340001693KA,,"ASDA Store",,51.74256,-1.11744,,,,,,
340001693OKA,,"The Plough",,51.74333,-1.11937,,,,,,
340001694ASH,,"Ashurst Court",,51.74119,-1.11143,,,,,,
340001694OAS,,"Ashurst Court",,51.7412,-1.11092,,,,,,
340001697OPP,,"The Bull",,51.72039,-1.0894,,,,,,
340001697OUT,,"The Bull",,51.72039,-1.08953,,,,,,
340001699WST,,"Park Hill Roundabout",,51.75022,-1.13905,,,,,,
340001700WT,,"Holton Turn",,51.75184,-1.13863,,,,,,
340001701EST,,"Forest Hill Turn",,51.76138,-1.16109,,,,,,
340001701WST,,"Forest Hill Turn",,51.76164,-1.16284,,,,,,
340001705CNB,,"Meadow Road",,51.69944,-0.90657,,,,,,
340001705CSB,,"Meadow Road",,51.6992,-0.90601,,,,,,
340001715OPP,,"Five Elms Farm",,51.7385,-1.0889,,,,,,
340001715OUT,,"Five Elms Farm",,51.73848,-1.08964,,,,,,
340001716LON,,"Waterstock Turn",,51.73788,-1.08176,,,,,,
340001716OPP,,"Waterstock Turn",,51.73838,-1.0823,,,,,,
340001719EST,,"Sandy Lane",,51.72774,-1.06304,,,,,,
340001719WST,,"Sandy Lane",,51.72774,-1.06332,,,,,,
340001992J2,,"Queens Lane",,51.75264,-1.25138,,,,,,
340003238CNR,,"Chinnor Hill",,51.6897,-0.90089,,,,,,
340003238OPP,,"Chinnor Hill",,51.68937,-0.90091,,,,,,
340003239OPP,,"Red Lane",,51.69009,-0.89368,,,,,,
340003239OUT,,"Red Lane",,51.69004,-0.89356,,,,,,
340003240OPP,,"The Wheatsheaf",,51.69755,-0.91722,,,,,,
340003240OUT,,"The Wheatsheaf",,51.69764,-0.91721,,,,,,
340003241TRN,,"Motorway Service Area",,51.73947,-1.09701,,,,,,
340003258CNR,,"Oak Farm Close",,51.70737,-1.00317,,,,,,
340003258OPP,,"Oak Farm Close",,51.70762,-1.00341,,,,,,
340003260NW,,"Aston Hill Bottom",,51.67591,-0.95217,,,,,,
340003282CNR,,"Potts Close",,51.72375,-1.09254,,,,,,
340003282OPP,,"Potts Close",,51.72382,-1.09241,,,,,,
340002013GNW,,"The Glebe",,51.74826,-1.13541,,,,,,
340002013GSE,,"The Glebe",,51.74833,-1.13519,,,,,,
340002074T1,,"High Street",,51.75233,-1.25556,,,,,,
040000002959,,"Bus Station",,51.631315,-0.7565,,,,,,
040000003025,,Morrisons,,51.634034,-0.752539,,,,,,
040000003281,,"Telford Way",,51.638473,-0.757316,,,,,,
040000003283,,"Brunel Road",,51.63833,-0.760022,,,,,,
040000003280,,"Hithercroft Road",,51.644688,-0.771223,,,,,,
040000003278,,"Tinkers Wood Road",,51.642716,-0.769224,,,,,,
040000003270,,"Brunel Road",,51.638683,-0.760258,,,,,,
040000003268,,"Telford Way Spur",,51.639464,-0.759225,,,,,,
040000003266,,"Telford Way",,51.638998,-0.756868,,,,,,
040000003026,,"Temple End",,51.63314,-0.752202,,,,,,
040000003056,,Frogmoor,,51.631734,-0.752746,,,,,,
040000003417,,"Marlow Hill Schools",,51.618114,-0.763159,,,,,,
040000003419,,"Whincup Close",,51.617789,-0.765594,,,,,,
040000003396,,"Rupert Avenue",,51.617803,-0.766966,,,,,,
040000003171,,"Bowerdean Crossroads",,51.631064,-0.735499,,,,,,
040000003173,,"Acorn Close",,51.633468,-0.734912,,,,,,
040000003175,,"The Happy Wanderer PH",,51.636155,-0.733956,,,,,,
040000003177,,"Mayhew Crescent",,51.63782,-0.734979,,,,,,
040000003179,,"Sheraton Drive",,51.639956,-0.735353,,,,,,
040000003941,,"Windsor Drive",,51.641404,-0.734633,,,,,,
040000003942,,"Windsor Drive",,51.641385,-0.734489,,,,,,
040000003178,,"Sheraton Drive",,51.64066,-0.734798,,,,,,
040000003180,,"Mayhew Crescent",,51.638605,-0.735231,,,,,,
040000003182,,"The Happy Wanderer PH",,51.635389,-0.733775,,,,,,
040000003184,,"Acorn Close",,51.633866,-0.734352,,,,,,
040000003421,,"Rupert Avenue",,51.617828,-0.766792,,,,,,
040000003384,,Asda,,51.612204,-0.78013,,,,,,
